x y T T_exact
0.617647 0.711325 144.706 144.687
0.0883921 0.966074 89.4395 89.4784
0.367647 0.99151 100.382 100.417
0.176471 0.354726 120.626 120.581
0.397059 0.838682 110.531 110.522
0.191177 0.397178 118.104 118.06
0.25 0.889624 97.0157 97.0131
0.808823 0.685854 169.819 169.806
0.85293 0.711329 173.272 173.264
0.808823 0.702835 167.768 167.754
0.896756 0.702856 181.261 181.251
0.191177 0.380197 120.922 120.878
0.882139 0.711356 178.041 178.033
0.617647 0.779248 135.048 135.034
0.382353 0.830191 109.947 109.936
0.161766 0.397177 108.827 108.79
0.25 0.906605 97.2805 97.2773
0.426471 0.906605 107.194 107.188
0.632353 0.753777 140.121 140.105
0.10302 0.957539 89.2143 89.2216
0.691176 0.787739 140.748 140.736
0.235294 0.966038 98.4002 98.4017
0.235294 0.881134 95.5511 95.5478
0.264706 0.915096 98.4166 98.4149
0.147059 0.932076 90.01 90.0117
0.220588 0.957548 97.4381 97.4359
0.573529 0.533026 165.644 165.603
0.632353 0.80472 132.558 132.545
0.220588 0.889624 94.3473 94.3457
0.573529 0.80472 127.701 127.688
0.573529 0.787739 130.011 129.997
0.691176 0.80472 137.973 137.962
0.161765 0.99151 98.8415 98.7685
0.426471 0.838682 112.768 112.758
0.1027 0.431085 85.5004 85.4849
0.764706 0.983019 104.724 104.727
0.823529 0.983019 106.23 106.236
0.205882 0.966038 97.4056 97.4086
0.573529 0.634911 150.725 150.697
0.602941 0.702834 144.41 144.389
0.264706 0.966038 99.2477 99.2482
0.323529 0.966038 100.652 100.652
0.352941 0.983019 100.625 100.625
0.882353 0.983019 109.202 109.22
0.294118 0.966038 99.9894 99.9892
0.823528 0.932075 123.931 123.933
0.85294 0.966038 114.698 114.686
0.397059 0.99151 100.517 100.489
0.279412 0.957548 99.554 99.5516
0.661765 0.787739 137.841 137.829
0.852941 0.983019 107.422 107.44
0.602941 0.80472 130.086 130.073
0.617647 0.81321 130.043 130.031
0.588235 0.81321 127.689 127.677
0.617647 0.762268 137.5 137.485
0.647059 0.762268 140.295 140.281
0.411765 0.966038 102.333 102.331
0.308824 0.957548 100.424 100.422
0.867628 0.957557 120.018 120.029
0.705882 0.81321 138.022 138.013
0.411765 0.932076 104.702 104.698
0.338235 0.957548 101.21 101.208
0.367647 0.940567 102.725 102.723
0.735294 0.81321 141.208 141.2
0.426471 0.957548 103.233 103.23
0.720588 0.80472 141.045 141.034
0.896176 0.906545 147.191 147.181
0.779412 0.99151 102.524 102.451
0.808824 0.99151 102.901 102.967
0.794118 0.983019 105.373 105.379
0.352941 0.966038 101.255 101.254
0.426471 0.940567 104.539 104.535
0.808823 0.940567 119.682 119.677
0.647059 0.779248 137.752 137.738
0.367647 0.957548 101.931 101.928
0.191176 0.940567 94.6674 94.6703
0.411765 0.983019 101.165 101.166
0.25 0.957548 98.5719 98.5696
0.867647 0.991509 104.156 104.219
0.132355 0.940568 89.5441 89.5518
0.132355 0.957549 92.251 92.2514
0.352941 0.932076 102.573 102.569
0.896938 0.957622 125.05 125.061
0.867624 0.940574 127.257 127.253
0.338235 0.940567 101.723 101.721
0.896766 0.94068 133.515 133.522
0.191176 0.99151 99.1913 99.2696
0.323529 0.932076 101.386 101.382
0.205882 0.983019 98.6889 98.6872
0.882159 0.932123 133.678 133.68
0.882156 0.91512 140.252 140.261
0.308824 0.940567 100.631 100.63
0.294118 0.932076 100.084 100.081
0.279412 0.940567 99.425 99.4241
0.264706 0.932076 98.6365 98.6336
0.220588 0.940567 96.5084 96.5096
0.161765 0.957548 94.4229 94.4215
0.205882 0.932076 95.0918 95.0902
0.235294 0.932076 96.9952 96.9928
0.117649 0.932078 86.3709 86.3762
0.103007 0.94055 85.6658 85.6729
0.25 0.940567 98.0678 98.0679
0.088583 0.931894 81.4296 81.4421
0.176471 0.983019 98.0764 98.0707
0.176471 0.966038 96.1963 96.2017
0.0723281 0.956892 84.1163 84.083
0.0725323 0.939701 79.6631 79.5964
0.936328 0.854716 174.319 174.267
0.103269 0.804903 73.3457 73.3491
0.0887577 0.813505 70.5904 70.5903
0.955793 0.035649 256.33 256.193
0.0351229 0.355618 65.1373 65.1242
0.964862 0.355485 201.737 201.728
0.942586 0.868882 174.16 174.174
0.0904516 0.151532 134.887 134.918
0.0740368 0.75412 66.5452 66.5478
0.963204 0.485351 198.42 198.422
0.954726 0.0483987 247.601 247.038
0.448429 0.11584 255.971 255.851
0.198911 0.0179501 285.479 285.457
0.316095 0.0444365 276.864 276.863
0.33096 0.0896761 256.118 255.958
0.404299 0.0943994 260.803 260.774
0.625054 0.0442793 285.539 285.53
0.212854 0.0179501 286.321 286.392
0.610215 0.0896474 270.97 270.866
0.771263 0.0633167 277.162 277.103
0.860273 0.0393259 280.467 280.409
0.72817 0.0651346 278.031 277.956
0.103055 0.736815 72.6882 72.6862
0.0737131 0.737081 66.4571 66.4568
0.103403 0.787977 73.0293 73.0286
0.0731596 0.532797 70.5774 70.5704
0.0885526 0.506406 76.1068 76.094
0.117879 0.762386 75.6887 75.6866
0.0889658 0.779507 69.9213 69.9254
0.926613 0.703116 186.425 186.419
0.911395 0.729368 181.741 181.735
0.950085 0.488243 197.769 197.763
0.991817 0.191996 202.149 202.265
0.118131 0.1678 146.63 146.569
0.104286 0.142217 149.987 149.903
0.0334705 0.0575584 134.103 133.724
0.00786137 0.0440628 79.4946 77.9844
0.955541 0.00728938 288.955 289.009
0.0442094 0.991979 94.119 94.2536
0.991028 0.955165 186.59 187.289
0.0576506 0.96587 83.6715 83.7378
0.964758 0.115481 217.351 217.308
0.0883487 0.728324 69.6274 69.6272
0.103798 0.193984 127.179 127.145
0.087904 0.523791 75.0629 75.0476
0.927047 0.941357 143.299 143.335
0.911539 0.914884 149.1 149.184
0.984888 0.206702 203.471 203.483
0.117933 0.779404 75.8141 75.8153
0.0312344 0.766852 57.1333 57.1325
0.991693 0.397299 200.143 200.075
0.911997 0.712039 183.192 183.194
0.0308829 0.878523 59.3639 59.3741
0.910823 0.880046 159.936 159.912
0.0893846 0.115659 154.372 154.156
0.965193 0.560346 196.918 196.912
0.991839 0.602696 199.059 198.993
0.0788708 0.0687015 185.573 185.653
0.0577209 0.625992 64.0481 64.0501
0.0454346 0.599582 61.489 61.4873
0.991849 0.632743 198.902 198.969
0.0764471 0.49701 73.0303 73.0297
0.910049 0.762907 178.45 178.451
0.089897 0.472867 78.4041 78.386
0.98302 0.178212 204.922 204.898
0.0405918 0.190809 82.9796 82.9615
0.951496 0.242691 208.185 208.172
0.922457 0.851869 170.032 169.993
0.0341733 0.675501 57.9246 57.9253
0.965411 0.674934 194.297 194.296
0.074965 0.805077 67.3953 67.4037
0.118221 0.150767 154.936 154.876
0.909741 0.828879 170.072 170.062
0.991723 0.426861 199.968 200.016
0.0163056 0.0588488 93.0097 92.9589
0.0589954 0.983535 91.694 91.6928
0.940811 0.0154891 283.193 283.29
0.982868 0.939888 182.283 182.354
0.0587947 0.253489 85.6017 85.5404
0.939693 0.251758 209.352 209.319
0.969689 0.208689 206.839 206.811
0.0159972 0.764133 53.6558 53.6564
0.0145201 0.794283 53.4085 53.421
0.0623725 0.500304 68.736 68.7225
0.923453 0.738712 183.421 183.402
0.941312 0.460036 198.416 198.406
0.985746 0.23509 202.609 202.606
0.0423583 0.426501 65.0757 65.0552
0.0895148 0.202598 115.318 115.279
0.0591378 0.662159 63.8231 63.819
0.941022 0.662051 190.913 190.899
0.0781129 0.142697 129.124 129.117
0.940793 0.573651 194.275 194.277
0.940552 0.102059 231.341 231.263
0.0160369 0.882363 54.996 55.0382
0.015944 0.854305 54.378 54.3721
0.0594386 0.36938 74.4548 74.4508
0.940785 0.369343 202.188 202.183
0.0495542 0.80292 61.6639 61.6735
0.912126 0.932015 142.195 142.24
0.0591837 0.306164 79.5835 79.5465
0.940833 0.306083 205.523 205.497
0.015901 0.706458 53.6212 53.6257
0.015549 0.734721 53.5211 53.5236
0.0593239 0.929612 73.8147 73.892
0.940881 0.166133 218.071 218.05
0.937955 0.509591 196.403 196.4
0.982934 0.383249 200.469 200.462
0.0174941 0.596703 54.4614 54.4528
0.937527 0.73539 186.533 186.54
0.600364 0.0577659 281.018 281.005
0.458626 0.12663 252.835 252.704
0.614886 0.0331864 289.116 289.11
0.634881 0.0761279 275.425 275.333
0.189107 0.00699152 294.064 294.4
0.782051 0.0740651 272.895 272.812
0.620471 0.100684 267.625 267.509
0.340753 0.0578501 271.974 271.927
0.326351 0.0333065 283.108 283.1
0.320707 0.100708 249.689 249.508
0.306303 0.0762625 259.837 259.679
0.222658 0.00699152 294.84 294.681
0.850271 0.0502876 276.59 276.456
0.414454 0.0833964 265.921 265.886
0.717973 0.0761808 274.7 274.6
0.983019 0.992823 125.568 125.316
0.992823 0.983019 174.474 174.324
0.00717697 0.983019 62.8117 62.7011
0.0169809 0.992823 87.2507 87.2053
0.983019 0.00717697 274.332 274.146
0.992823 0.0169809 225.432 225.138
0.00717697 0.0169809 113.966 113.515
0.0169809 0.00717697 236.148 236.036
0.0330757 0.526412 59.4733 59.473
0.968082 0.471156 198.923 198.918
0.0611406 0.812356 64.5068 64.5126
0.966388 0.708964 193.517 193.513
0.00681371 0.60553 51.7211 51.7203
0.0642026 0.147202 115.105 114.956
0.220689 0.0444773 267.901 267.767
0.720444 0.0390227 286.821 286.791
0.191076 0.0443685 263.452 263.195
0.79431 0.0143642 294.439 294.407
0.852697 0.0141009 293.208 293.148
0.455994 0.0899012 265.87 265.847
0.410692 0.119979 251.352 251.265
0.910674 0.862537 164.017 164.034
0.0893848 0.0978522 167.444 167.33
0.343427 0.0915606 256.61 256.461
0.107851 0.0420366 240.225 240.597
0.30363 0.0425177 277.047 277.033
0.392413 0.0930675 260.389 260.378
0.759421 0.0665114 276.579 276.505
0.872178 0.0408548 278.329 278.289
0.637516 0.0424009 286.189 286.166
0.740081 0.0666374 277.211 277.134
0.597748 0.0915549 270.182 270.094
0.435417 0.116662 254.682 254.587
0.964488 0.247226 205.839 205.815
0.941284 0.935716 153.078 153.088
0.983186 0.588271 198.217 198.223
0.059264 0.608504 64.7661 64.7622
0.0331943 0.26364 69.5373 69.5094
0.968997 0.261685 204.503 204.497
0.983248 0.647283 197.576 197.577
0.910814 0.77943 176.907 176.902
0.941085 0.067519 244.299 244.152
0.0889617 0.456237 79.1607 79.1471
0.0329275 0.205568 74.9746 74.9337
0.0325289 0.412136 62.0136 62.003
0.0365254 0.80719 58.7125 58.7221
0.0601859 0.829244 64.7757 64.7891
0.0326669 0.823353 58.0697 58.0754
0.965806 0.0590549 232.558 232.64
0.0640392 0.176059 104.941 104.934
0.910647 0.812397 172.799 172.783
0.0585288 0.404236 71.955 71.9258
0.967591 0.936937 169.976 169.892
0.983061 0.4415 199.761 199.75
0.0589079 0.271503 83.2303 83.2315
0.94169 0.269591 207.747 207.734
0.0176843 0.583117 54.5967 54.595
0.923836 0.905881 157.119 157.088
0.944912 0.921721 161.082 161.201
0.940547 0.709402 188.626 188.606
0.0592073 0.52643 66.8885 66.8942
0.0070039 0.572336 51.8501 51.8791
0.00698642 0.779412 51.6251 51.5632
0.938695 0.477461 197.656 197.655
0.993071 0.220588 201.437 201.204
0.031343 0.560492 58.4507 58.4435
0.0163329 0.557408 54.4188 54.4266
0.0780755 0.17937 114.583 114.607
0.45813 0.102762 261.339 261.249
0.189006 0.0316375 273.391 273.257
0.796716 0.0271562 289.435 289.381
0.222759 0.031642 277.207 277.124
0.850596 0.0264106 287.433 287.333
0.718336 0.0518944 282.599 282.533
0.412774 0.106937 256.572 256.49
0.944404 0.723807 188.597 188.602
0.060745 0.678807 63.9826 63.9828
0.93915 0.678024 189.893 189.895
0.0555008 0.511882 66.3096 66.2989
0.938895 0.557474 194.707 194.693
0.923073 0.888135 162.189 162.14
0.938852 0.11835 227.661 227.604
0.00663025 0.867647 51.9396 52.0099
0.0613926 0.353249 76.4628 76.434
0.938895 0.353132 203.076 203.052
0.0773048 0.123798 138.348 138.325
0.0611003 0.322258 78.9258 78.9212
0.939164 0.322243 204.702 204.695
0.032488 0.605753 58.1572 58.154
0.0065382 0.720588 51.4855 51.4326
0.0609576 0.912966 71.4701 71.4851
0.937999 0.909845 161.947 161.963
0.939065 0.149884 221.176 221.119
0.938738 0.52592 195.851 195.842
0.0546924 0.190454 94.0052 93.9688
0.0326944 0.576397 58.5767 58.5777
0.0150383 0.031632 122.204 120.63
0.967972 0.0144664 272.371 272.989
0.0317785 0.984802 85.6556 86.0316
0.983851 0.967596 169.793 170.661
0.922074 0.755206 181.792 181.794
0.473546 0.119971 256.18 256.056
0.174151 0.0145979 286.587 286.557
0.60002 0.0407947 286.556 286.548
0.635312 0.0930431 270.109 270.006
0.796707 0.0663166 274.725 274.653
0.798762 0.0512288 280.15 280.096
0.811417 0.0438517 282.295 282.226
0.835814 0.043481 280.829 280.746
0.341193 0.0409476 280.068 280.059
0.703132 0.0689243 277.316 277.227
0.237614 0.0145979 290.01 290.006
0.305865 0.0930664 251.345 251.192
0.428903 0.091278 263.764 263.729
0.949218 0.503495 197.243 197.247
0.0777949 0.480513 74.267 74.2478
0.968272 0.984521 129.593 128.965
0.0155873 0.968637 65.2427 64.8899
0.983352 0.0316407 231.697 230.692
0.0313629 0.0155873 224.668 226.688
0.0276923 0.79419 56.492 56.5025
0.0397766 0.511702 61.713 61.7128
0.972842 0.234816 204.963 204.952
0.944541 0.840013 179.32 179.314
0.92148 0.835179 172.516 172.502
0.960141 0.723781 191.788 191.777
0.0561739 0.0725268 154.062 154.663
0.951581 0.227365 209.285 209.243
0.936776 0.883157 168.832 168.854
0.823574 0.0232794 290.106 290.047
0.161414 0.0351324 265.454 265.567
0.485834 0.099247 264.19 264.015
0.690771 0.048019 284.258 284.16
0.250351 0.0351369 277.242 277.273
0.0548644 0.486307 66.9842 66.9775
0.57303 0.0977621 267.71 267.634
0.293611 0.0525672 270.969 270.83
0.264706 0.0522124 268.484 268.157
0.382353 0.103155 255.458 255.344
0.544118 0.0978068 266.905 266.831
0.647307 0.0315105 289.679 289.707
0.353226 0.102464 252.924 252.663
0.500429 0.104411 263.08 262.918
0.278912 0.0469137 272.707 272.663
0.368147 0.0977624 256.327 256.251
0.529412 0.103155 264.785 264.555
0.514706 0.0978068 265.846 265.789
0.558824 0.103155 265.735 265.524
0.147059 0.0522124 245.65 245.269
0.117933 0.0521566 233.764 233.385
0.58795 0.102463 266.62 266.456
0.67646 0.0305427 289.925 289.961
0.132353 0.0468642 245.333 245.49
0.749366 0.0564413 280.36 280.285
0.882238 0.0304946 282.483 282.484
0.662251 0.0362349 288.234 288.15
0.911716 0.0301225 277.985 278.045
0.897034 0.0357614 277.543 277.302
0.558824 0.0817622 272.467 272.516
0.57303 0.0870657 271.211 271.091
0.911746 0.052093 264.688 264.288
0.89704 0.0467447 271.19 271.017
0.293833 0.031516 282.319 282.408
0.117369 0.0313959 258.118 258.194
0.264956 0.0299355 281.533 281.606
0.278912 0.0362173 278.981 278.818
0.647569 0.0524513 283.02 282.924
0.544118 0.0871104 270.468 270.374
0.146808 0.0299355 267.525 267.737
0.882092 0.0515893 271.657 271.399
0.676209 0.0531187 282.757 282.617
0.353445 0.0815111 262.107 261.998
0.382609 0.0823711 263.998 264.061
0.368147 0.087066 261.039 260.858
0.132353 0.0361678 257.367 257.275
0.662251 0.0469313 284.695 284.681
0.5 0.0817622 270.697 270.762
0.514706 0.0871104 269.536 269.442
0.587729 0.0815054 273.195 273.158
0.529412 0.0817622 271.68 271.744
0.750136 0.0767076 273.555 273.449
0.94478 0.749338 187.257 187.252
0.161664 0.0467129 254.625 254.801
0.485405 0.0872948 268.411 268.221
0.691022 0.0361395 288.159 288.048
0.250101 0.0467174 269.815 269.901
0.235395 0.0527056 264.546 264.2
0.425613 0.127894 249.731 249.61
0.705738 0.0302332 289.86 289.887
0.8381 0.00564852 297.397 296.858
0.823586 0.0115222 295.144 295.021
0.17637 0.0525968 253.7 253.341
0.809016 0.00587371 297.6 298.118
0.4707 0.0814108 269.638 269.688
0.0551439 0.132731 112.331 112.278
0.945475 0.896453 169.458 169.469
0.0153042 0.620236 53.7848 53.7684
0.960625 0.922275 170.165 170.321
0.0634592 0.118695 127.751 127.736
0.970994 0.498567 198.524 198.519
0.926371 0.0466058 262.953 262.758
0.0294204 0.0302383 172.772 172.77
0.968305 0.0291262 252.379 252.336
0.0303849 0.97042 75.8022 75.7717
0.969104 0.969098 150.136 150.059
0.926346 0.0356187 270.623 270.317
0.0302981 0.619482 57.4564 57.4652
0.0634706 0.201936 97.8902 97.8103
0.048972 0.787737 61.307 61.315
0.935444 0.761015 184.351 184.343
0.94073 0.0291889 270.126 270.204
0.0657774 0.0602712 182.354 181.731
0.0641497 0.474647 70.321 70.3144
0.0775371 0.195702 109.282 109.253
0.935307 0.828653 177.7 177.724
0.939687 0.0529257 253.097 252.924
0.964969 0.222301 207.05 207.038
0.0353959 0.782038 58.1798 58.1737
0.473265 0.106223 260.989 260.887
0.17405 0.0282853 274.022 274.076
0.811409 0.0304229 287.625 287.577
0.835986 0.0297154 286.747 286.695
0.70338 0.0549845 281.822 281.746
0.237715 0.0282898 280.782 280.743
0.42748 0.104731 258.573 258.476
0.962185 0.510114 197.808 197.8
